c,cleaned_mno,test_status,QOS_SignalStrength,Connection_Category_clean
2,EE,1,-96.0,3
8,EE,5,-122.0,4
27,EE,0,-94.0,5 SA
692,EE,4,-106.0,4
108,EE,4,-98.0,5G NSA
3,EE,1,-108.0,
44,EE,-1,-78.0,5G NSA
20,EE,-1,-120.0,5G NSA
689,EE,1,-102.0,5G NSA
8,EE,0,-128.0,5G NSA
23,EE,6,-120.0,5G NSA
2,EE,5,-70.0,4
2,EE,0,-60.0,
7,EE,6,-54.0,4
2,EE,1,-90.0,3
1,EE,6,-66.0,3
23,EE,-1,-66.0,2
11,EE,3,-72.0,2
5,EE,0,-82.0,
3801,EE,0,-80.0,5G NSA
7,EE,0,-90.0,3
156,EE,6,-78.0,5G NSA
394,EE,3,-106.0,4
1,EE,0,-114.0,3
416,EE,6,-88.0,5G NSA
7,EE,4,-132.0,4
15,EE,4,-80.0,5G NSA
3,EE,5,-114.0,5G NSA
3,EE,1,-62.0,2
139,EE,-1,-102.0,2
6,EE,0,-110.0,
8170,EE,1,-106.0,4
10,EE,0,-114.0,
1,EE,3,-140.0,4
1686,EE,0,-64.0,4
15,EE,0,-96.0,3
1,EE,0,-76.0,5 SA
805,EE,4,-114.0,4
6,EE,-1,-114.0,3
1,EE,0,-46.0,5G NSA
3,EE,0,-58.0,
1,EE,1,-112.0,
1,EE,0,-112.0,2
4,EE,0,-82.0,3
60,EE,6,-70.0,5G NSA
1,EE,3,-38.0,2
6,EE,5,-120.0,4
13,EE,3,-64.0,2
1,EE,0,-86.0,2
2,EE,4,-96.0,2
1,EE,5,-78.0,4
2,EE,1,-58.0,2
3197,EE,-1,-98.0,4
1,EE,4,-78.0,2
4,EE,0,-80.0,3
1,EE,-1,-56.0,3
2,EE,4,-64.0,2
1,EE,-1,-74.0,
1,EE,-1,-18.0,2
1,EE,4,-62.0,2
10192,EE,0,-118.0,4
1159,EE,1,-92.0,4
1,EE,6,-88.0,3
3835,EE,-1,-118.0,4
54,EE,-1,-94.0,2
1,EE,-1,-104.0,3
7,EE,0,-104.0,
2,EE,0,-106.0,3
11,EE,5,-96.0,4
1,EE,0,-92.0,
13,EE,3,-60.0,2
6,EE,3,-76.0,4
6943,EE,0,-88.0,5G NSA
5295,EE,0,-84.0,5G NSA
24,EE,1,-74.0,5G NSA
189,EE,0,-56.0,4
33,EE,-1,-140.0,4
3,EE,0,-72.0,3
3,EE,0,-92.0,2
1,EE,0,-56.0,5 SA
197,EE,0,-62.0,5G NSA
2977,EE,6,-108.0,4
26,EE,0,-140.0,4
2,EE,1,-92.0,3
1163,EE,6,-84.0,4
1,EE,4,-104.0,2
1,EE,3,-106.0,3
59953,EE,0,-100.0,4
1850,EE,0,-74.0,5G NSA
13,EE,6,-56.0,4
1,EE,1,-82.0,3
1,EE,1,-74.0,3
1899,EE,-1,-90.0,4
75,EE,1,-84.0,5G NSA
2,EE,5,-102.0,5G NSA
25,EE,4,-84.0,5G NSA
147,EE,1,-72.0,4
1,EE,3,-10.0,2
143,EE,-1,-104.0,2
2,EE,0,-98.0,
1,EE,5,-68.0,4
10898,EE,0,-76.0,4
14,EE,1,-78.0,2
1,EE,1,-98.0,
515,EE,1,-100.0,5G NSA
6,EE,-1,-54.0,4
1,EE,3,-112.0,2
6,EE,1,-102.0,2
1,EE,-1,-108.0,5 SA
1,EE,1,-130.0,5G NSA
1,EE,3,-28.0,2
4,EE,1,-138.0,4
892,EE,4,-112.0,4
5,EE,1,-126.0,5G NSA
27,EE,5,-102.0,4
43,EE,3,-94.0,4
6,EE,1,-58.0,4
5810,EE,1,-104.0,4
148,EE,4,-88.0,4
866,EE,6,-80.0,4
1,EE,1,-58.0,5G NSA
8,EE,0,-108.0,5 SA
1193,EE,1,-112.0,5G NSA
430,EE,-1,-74.0,4
90,EE,6,-64.0,4
2579,EE,6,-96.0,4
24,EE,5,-110.0,4
1,EE,5,-112.0,5G NSA
18,EE,0,-90.0,5 SA
18,EE,3,-98.0,2
1,EE,6,-62.0,
3,EE,3,-74.0,4
741,EE,6,-106.0,5G NSA
5,EE,0,-82.0,5 SA
1,EE,3,-104.0,3
1,EE,4,-100.0,2
14484,EE,0,-104.0,5G NSA
19,EE,3,-90.0,4
2,EE,1,-102.0,3
615,EE,6,-96.0,5G NSA
114,EE,-1,-66.0,4
44,EE,3,-80.0,2
3,EE,3,-110.0,2
480,EE,4,-102.0,4
2,EE,5,-108.0,5G NSA
21,EE,3,-96.0,2
22,EE,0,-88.0,5 SA
10,EE,4,-68.0,4
9,EE,3,-62.0,2
3,EE,6,-124.0,5G NSA
87,EE,-1,-84.0,5G NSA
540,EE,4,-118.0,4
4,EE,0,-74.0,5 SA
322,EE,1,-130.0,4
7,EE,0,-98.0,3
1,EE,0,-102.0,3
109,EE,-1,-134.0,4
5,EE,1,-64.0,5G NSA
35,EE,1,-122.0,5G NSA
5,EE,4,-62.0,4
19,EE,5,-98.0,4
44,EE,-1,-110.0,2
4,EE,4,-66.0,5G NSA
26,EE,0,-52.0,2
3,EE,1,-52.0,4
404,EE,1,-98.0,5G NSA
13,EE,3,-70.0,2
2,EE,3,-64.0,4
1269,EE,1,-108.0,5G NSA
54,EE,-1,-136.0,4
243,EE,-1,-102.0,5G NSA
31,EE,6,-60.0,4
219,EE,1,-74.0,4
82,EE,4,-114.0,5G NSA
19,EE,1,-76.0,5G NSA
9,EE,1,-56.0,4
4,EE,5,-106.0,5G NSA
4448,EE,1,-122.0,4
1,EE,5,-54.0,4
358,EE,1,-80.0,4
2,EE,5,-100.0,5G NSA
7,EE,3,-56.0,2
2,EE,3,-114.0,5G NSA
26,EE,-1,-76.0,5G NSA
9,EE,1,-72.0,5G NSA
2,EE,6,-52.0,4
1,EE,-1,-50.0,5G NSA
1026,EE,0,-70.0,5G NSA
1145,EE,-1,-84.0,4
292,EE,6,-84.0,5G NSA
13,EE,1,-60.0,4
1,EE,0,-136.0,5G NSA
7674,EE,1,-120.0,4
1,EE,5,-72.0,4
104,EE,1,-86.0,5G NSA
634,EE,0,-60.0,4
73,EE,-1,-108.0,2
1,EE,6,-50.0,4
1,EE,0,-94.0,
1,EE,3,-98.0,3
5,EE,-1,-62.0,5G NSA
2,EE,0,-112.0,
5,EE,0,-72.0,
2059,EE,-1,-122.0,4
117,EE,3,-128.0,4
5,EE,1,-62.0,5G NSA
336,EE,-1,-130.0,4
1358,EE,-1,-86.0,4
4,EE,0,-68.0,5 SA
307,EE,0,-64.0,5G NSA
118,EE,6,-66.0,4
1759,EE,6,-90.0,4
1,EE,-1,-98.0,
8638,EE,0,-74.0,4
13,EE,4,-74.0,5G NSA
121,EE,0,-60.0,5G NSA
20,EE,-1,-72.0,5G NSA
115,EE,6,-76.0,5G NSA
43,EE,1,-80.0,5G NSA
1,EE,1,-54.0,2
4,EE,0,-130.0,5G NSA
58916,EE,0,-98.0,4
3963,EE,0,-120.0,4
3,EE,0,-108.0,
19,EE,5,-116.0,4
4,EE,5,-82.0,4
2,EE,0,-74.0,3
295,EE,1,-96.0,5G NSA
2,EE,5,-110.0,5G NSA
1,EE,5,-78.0,2
326,EE,1,-118.0,5G NSA
11,EE,-1,-58.0,4
1610,EE,0,-118.0,5G NSA
22,EE,3,-90.0,2
129,EE,1,-90.0,5G NSA
3597,EE,-1,-100.0,4
191,EE,-1,-132.0,4
6,EE,3,-54.0,2
5,EE,0,-84.0,5 SA
12,EE,3,-88.0,4
2210,EE,-1,-92.0,4
7,EE,0,-76.0,
140,EE,4,-86.0,4
1,EE,-1,-74.0,3
2,EE,1,-78.0,3
1,EE,3,-90.0,
157,EE,1,-92.0,5G NSA
6,EE,0,-64.0,3
24,EE,3,-92.0,4
94,EE,4,-100.0,5G NSA
2,EE,3,-22.0,2
10,EE,-1,-114.0,2
1,EE,6,-134.0,4
1,EE,6,-90.0,3
1,EE,5,-66.0,4
5427,EE,-1,-114.0,4
75,EE,4,-80.0,4
41,EE,0,-52.0,4
1,EE,-1,-104.0,C
4872,EE,-1,-106.0,4
1,EE,6,-52.0,5G NSA
435,EE,1,-82.0,4
2,EE,4,-74.0,2
1590,EE,6,-88.0,4
673,EE,0,-68.0,5G NSA
1,EE,6,-54.0,5G NSA
1,EE,-1,-62.0,3
1,EE,-1,-48.0,2
12,EE,1,-124.0,5G NSA
7,EE,0,-78.0,5 SA
35534,EE,0,-90.0,4
26,EE,-1,-70.0,2
1773,EE,1,-96.0,4
1,EE,6,-140.0,4
1,EE,3,-42.0,2
26,EE,6,-126.0,4
4,EE,1,-60.0,2
11437,EE,0,-96.0,5G NSA
12691,EE,0,-98.0,5G NSA
4,EE,0,-78.0,3
6247,EE,0,-86.0,5G NSA
1,EE,4,-86.0,2
4,EE,1,-64.0,2
2,EE,0,-88.0,
502,EE,0,-120.0,5G NSA
395,EE,3,-124.0,4
13,EE,0,-140.0,5G NSA
1,EE,-1,-56.0,5G NSA
1,EE,0,-62.0,3
1,EE,6,-52.0,2
86,EE,-1,-64.0,4
1,EE,1,-50.0,4
6,EE,0,-86.0,
2,EE,3,-30.0,2
3,EE,5,-80.0,4
14,EE,6,-58.0,4
5,EE,5,-88.0,4
6,EE,0,-138.0,4
2,EE,1,-68.0,2
104,EE,4,-102.0,5G NSA
62,EE,-1,-84.0,2
3,EE,3,-40.0,2
158,EE,3,-102.0,4
5796,EE,-1,-112.0,4
6324,EE,0,-72.0,4
10,EE,0,-92.0,3
2,EE,0,-94.0,2
6,EE,0,-68.0,
66509,EE,0,-106.0,4
79,EE,4,-82.0,4
2,EE,3,-6.0,2
12798,EE,0,-108.0,5G NSA
1,EE,-1,-98.0,3
1333,EE,3,-114.0,4
6,EE,1,-74.0,2
1,EE,1,-88.0,
1,EE,1,-56.0,2
3,EE,1,-86.0,3
1,EE,3,-104.0,5G NSA
10,EE,3,-86.0,4
469,EE,6,-118.0,4
5,EE,1,-94.0,2
127,EE,1,-120.0,5G NSA
5422,EE,-1,-108.0,4
1,EE,3,-112.0,5G NSA
74,EE,6,-122.0,4
7,EE,0,-44.0,5G NSA
1,EE,1,-114.0,3
2,EE,0,-62.0,5 SA
4,EE,1,-98.0,3
63141,EE,0,-108.0,4
2,EE,1,-110.0,5 SA
203,EE,3,-52.0,2
34,EE,1,-78.0,5G NSA
84,EE,-1,-86.0,5G NSA
2,EE,3,-50.0,2
1,EE,0,-122.0,5 SA
45,EE,3,-78.0,2
10584,EE,0,-94.0,5G NSA
47,EE,-1,-78.0,2
3,EE,3,-108.0,2
63263,EE,0,-102.0,4
2768,EE,-1,-120.0,4
33,EE,3,-76.0,2
3,EE,-1,-78.0,3
43,EE,-1,-76.0,2
3,EE,3,-32.0,2
16,EE,4,-120.0,5G NSA
15,EE,3,-68.0,2
3,EE,0,-90.0,2
5,EE,0,-106.0,
5,EE,4,-70.0,5G NSA
1,EE,5,-64.0,5G NSA
1,EE,0,-114.0,2
78,EE,1,-68.0,4
426,EE,4,-100.0,4
10759,EE,0,-110.0,5G NSA
3,EE,0,-100.0,3
3558,EE,0,-68.0,4
751,EE,6,-102.0,5G NSA
718,EE,1,-86.0,4
1,EE,3,-114.0,
174,EE,-1,-68.0,4
5,EE,0,-68.0,3
5,EE,1,-54.0,4
638,EE,3,-122.0,4
12,EE,0,-106.0,5 SA
1,EE,0,-54.0,
1,EE,5,-80.0,5G NSA
87,EE,-1,-100.0,2
2,EE,0,-80.0,2
444,EE,6,-112.0,5G NSA
1,EE,-1,-106.0,5 SA
1,EE,5,-84.0,5G NSA
170,EE,0,-122.0,5G NSA
21,EE,3,-100.0,2
10805,EE,1,-108.0,4
23,EE,4,-74.0,4
2,EE,1,-108.0,5 SA
1,EE,6,-82.0,
168,EE,-1,-96.0,5G NSA
1,EE,5,-108.0,C
24,EE,6,-124.0,4
10,EE,-1,-68.0,5G NSA
42,EE,0,-132.0,4
4,EE,0,-84.0,3
2855,EE,6,-110.0,4
8,EE,-1,-64.0,2
566,EE,6,-110.0,5G NSA
1,EE,6,-46.0,5G NSA
2,EE,0,-66.0,3
1,EE,-1,-60.0,5G NSA
59863,EE,0,-110.0,4
4,EE,0,-62.0,
1,EE,1,-90.0,5 SA
107,EE,0,-54.0,4
17,EE,1,-44.0,4
5,EE,6,-60.0,5G NSA
15,EE,-1,-70.0,5G NSA
275,EE,4,-94.0,4
1,EE,6,-58.0,5 SA
2302,EE,1,-98.0,4
53,EE,1,-66.0,4
2943,EE,6,-100.0,4
1,EE,0,-66.0,2
2,EE,3,-34.0,2
1,EE,6,-136.0,4
2,EE,5,-96.0,5G NSA
3,EE,1,-98.0,2
1,EE,4,-68.0,5G NSA
1,EE,1,-114.0,
8,EE,1,-92.0,2
80,EE,-1,-116.0,5G NSA
13,EE,1,-68.0,5G NSA
23,EE,4,-118.0,5G NSA
12074,EE,1,-118.0,4
1,EE,1,-60.0,5G NSA
525,EE,1,-84.0,4
241,EE,3,-126.0,4
1,EE,3,-36.0,2
1,EE,0,-64.0,2
2946,EE,0,-78.0,5G NSA
4,EE,1,-96.0,2
68,EE,6,-62.0,4
1,EE,1,-42.0,2
1,EE,0,-72.0,2
322,EE,6,-86.0,5G NSA
40,EE,-1,-72.0,2
1,EE,0,-74.0,2
1026,EE,-1,-82.0,4
4418,EE,-1,-104.0,4
305,EE,4,-96.0,4
4,EE,0,-56.0,
2,EE,-1,-94.0,3
598,EE,4,-104.0,4
2,EE,-1,-112.0,
55,EE,3,-96.0,4
2,EE,1,-100.0,2
29,EE,-1,-138.0,4
1,EE,0,-76.0,2
4413,EE,0,-82.0,5G NSA
1,EE,1,-84.0,3
231,EE,-1,-100.0,5G NSA
14,EE,3,-66.0,2
5,EE,1,-90.0,2
2,EE,5,-94.0,5G NSA
1563,EE,0,-122.0,4
65648,EE,0,-104.0,4
89,EE,3,-100.0,4
7,EE,-1,-60.0,2
2,EE,-1,-100.0,3
2,EE,6,-128.0,5G NSA
996,EE,1,-114.0,5G NSA
3031,EE,1,-100.0,4
2,EE,6,-88.0,5 SA
1,EE,3,-48.0,2
3,EE,1,-116.0,5 SA
374,EE,4,-98.0,4
32,EE,3,-102.0,2
4,EE,1,-66.0,2
647,EE,6,-78.0,4
94,EE,4,-112.0,5G NSA
76,EE,-1,-98.0,2
21,EE,3,-74.0,2
35,EE,0,-56.0,5G NSA
215,EE,-1,-98.0,5G NSA
2,EE,6,-130.0,4
6,EE,4,-64.0,4
242,EE,3,-104.0,4
9,EE,0,-110.0,5 SA
1,EE,6,-70.0,
11,EE,-1,-58.0,2
2,EE,5,-86.0,5G NSA
119,EE,-1,-106.0,2
1,EE,1,-66.0,5G NSA
24,EE,0,-102.0,5 SA
3,EE,3,-46.0,2
655,EE,6,-108.0,5G NSA
2,EE,1,-102.0,5 SA
149,EE,-1,-114.0,5G NSA
234,EE,6,-82.0,5G NSA
851,EE,-1,-80.0,4
4,EE,1,-88.0,2
17,EE,0,-54.0,5G NSA
1,EE,5,-88.0,5G NSA
2,EE,4,-56.0,4
2,EE,1,-108.0,2
3973,EE,-1,-102.0,4
278,EE,-1,-104.0,5G NSA
29,EE,1,-64.0,4
74,EE,-1,-96.0,2
574,EE,-1,-76.0,4
52,EE,0,-124.0,5G NSA
2,EE,0,-52.0,
1313,EE,0,-72.0,5G NSA
25,EE,0,-100.0,5 SA
47,EE,3,-84.0,2
24,EE,5,-108.0,4
15732,EE,1,-112.0,4
165,EE,6,-68.0,4
1,EE,0,-88.0,2
126,EE,1,-70.0,4
1,EE,-1,-60.0,3
1,EE,3,-16.0,2
3,EE,0,-68.0,2
278,EE,-1,-108.0,5G NSA
3,EE,-1,-52.0,4
780,EE,6,-104.0,5G NSA
2948,EE,-1,-96.0,4
223,EE,-1,-110.0,5G NSA
1033,EE,1,-104.0,5G NSA
594,EE,-1,-128.0,4
2,EE,1,-104.0,5 SA
26,EE,4,-72.0,4
1,EE,0,-138.0,5G NSA
194,EE,-1,-112.0,5G NSA
1,EE,5,-124.0,4
17,EE,5,-104.0,4
1,EE,-1,-124.0,5G NSA
1,EE,0,-48.0,5G NSA
37,EE,4,-76.0,4
4713,EE,-1,-116.0,4
108,EE,1,-132.0,4
2,EE,4,-134.0,4
7,EE,-1,-66.0,5G NSA
430,EE,6,-74.0,4
4,EE,6,-122.0,5G NSA
14139,EE,1,-110.0,4
10,EE,0,-80.0,5 SA
1,EE,4,-80.0,3
118,EE,-1,-90.0,5G NSA
4,EE,1,-104.0,2
11,EE,0,-48.0,4
28,EE,5,-112.0,4
9103,EE,0,-92.0,5G NSA
663,EE,6,-98.0,5G NSA
559,EE,6,-76.0,4
925,EE,1,-90.0,4
65,EE,4,-94.0,5G NSA
4,EE,3,-58.0,2
3,EE,3,-110.0,5G NSA
34452,EE,0,-114.0,4
110,EE,-1,-88.0,5G NSA
70,EE,3,-98.0,4
3,EE,1,-72.0,2
2,EE,0,-58.0,3
2246,EE,6,-112.0,4
7,EE,0,-46.0,4
1,EE,1,-112.0,5 SA
17,EE,-1,-62.0,2
2548,EE,-1,-94.0,4
1,EE,3,-2.0,2
1,EE,1,-94.0,5 SA
128,EE,-1,-92.0,5G NSA
2,EE,4,-138.0,4
1,EE,3,-74.0,3
1,EE,5,-130.0,4
21,EE,5,-118.0,4
53,EE,-1,-80.0,2
2,EE,0,-60.0,3
1,EE,1,-110.0,2
844,EE,4,-110.0,4
4227,EE,1,-102.0,4
330,EE,-1,-52.0,2
146,EE,4,-124.0,4
213,EE,-1,-70.0,4
44,EE,6,-68.0,5G NSA
972,EE,6,-82.0,4
1162,EE,3,-118.0,4
2898,EE,6,-98.0,4
23,EE,0,-98.0,5 SA
690,EE,6,-100.0,5G NSA
24,EE,0,-126.0,5G NSA
1,EE,1,-140.0,5G NSA
175,EE,6,-80.0,5G NSA
1,EE,-1,-110.0,
5,EE,3,-136.0,4
2036,EE,6,-92.0,4
336,EE,0,-126.0,4
16,EE,1,-136.0,4
51489,EE,0,-96.0,4
29968,EE,0,-88.0,4
672,EE,1,-116.0,5G NSA
743,EE,4,-108.0,4
6,EE,1,-76.0,2
1447,EE,1,-94.0,4
19177,EE,0,-82.0,4
14,EE,3,-92.0,2
5,EE,0,-66.0,
1,EE,4,-60.0,2
127,EE,4,-104.0,5G NSA
17,EE,4,-78.0,5G NSA
30,EE,1,-134.0,4
68,EE,0,-58.0,5G NSA
1,EE,1,-96.0,5 SA
8,EE,1,-84.0,2
3,EE,3,-108.0,5G NSA
1,EE,0,-104.0,C
70,EE,-1,-82.0,5G NSA
9,EE,4,-70.0,4
4,EE,4,-122.0,5G NSA
1,EE,-1,-90.0,3
1231,EE,3,-116.0,4
13,EE,6,-62.0,5G NSA
1,EE,-1,-80.0,
1204,EE,1,-106.0,5G NSA
1,EE,-1,-106.0,
80,EE,4,-84.0,4
20,EE,-1,-68.0,2
40,EE,-1,-118.0,5G NSA
1,EE,-1,-10.0,2
16242,EE,0,-80.0,4
23,EE,0,-50.0,4
1,EE,-1,-110.0,5 SA
9,EE,-1,-56.0,4
9,EE,3,-82.0,4
9,EE,1,-140.0,4
6,EE,-1,-54.0,2
3,EE,6,-58.0,5G NSA
2,EE,-1,-102.0,3
13150,EE,0,-78.0,4
2,EE,0,-56.0,3
1352,EE,-1,-124.0,4
148,EE,0,-44.0,4
2,EE,-1,-50.0,4
16436,EE,1,-114.0,4
1063,EE,6,-116.0,4
4,EE,-1,-102.0,
50,EE,4,-92.0,5G NSA
2,EE,5,-104.0,5G NSA
109,EE,1,-88.0,5G NSA
1,EE,-1,-72.0,3
1142,EE,3,-112.0,4
904,EE,-1,-126.0,4
22,EE,4,-82.0,5G NSA
9,EE,0,-78.0,
3,EE,-1,-88.0,3
1,EE,4,-112.0,5 SA
12,EE,0,-136.0,4
752,EE,1,-128.0,4
6,EE,0,-64.0,
10,EE,3,-106.0,2
31,EE,3,-86.0,2
1,EE,3,-66.0,3
4,EE,0,-134.0,5G NSA
5,EE,0,-86.0,3
265,EE,1,-76.0,4
26,EE,3,-88.0,2
2,EE,1,-106.0,
3,EE,0,-104.0,3
4,EE,0,-50.0,5G NSA
2,EE,1,-110.0,3
14,EE,-1,-56.0,2
110,EE,4,-110.0,5G NSA
1,EE,-1,-92.0,3
85,EE,6,-74.0,5G NSA
7,EE,-1,-64.0,5G NSA
81,EE,6,-118.0,5G NSA
85,EE,4,-96.0,5G NSA
2,EE,0,-100.0,
1,EE,6,-110.0,
5,EE,0,-76.0,3
54,EE,-1,-62.0,4
45740,EE,0,-94.0,4
2,EE,0,-70.0,5 SA
679,EE,4,-116.0,4
3,EE,-1,-110.0,3
1,EE,-1,-34.0,2
32,EE,4,-88.0,5G NSA
1,EE,4,-108.0,2
1,EE,6,-90.0,5 SA
23,EE,1,-52.0,2
2,EE,1,-102.0,
1,EE,0,-114.0,5 SA
343,EE,6,-72.0,4
2239,EE,6,-94.0,4
2,EE,3,-138.0,4
6,EE,0,-84.0,
14,EE,3,-94.0,2
15829,EE,1,-116.0,4
3,EE,-1,-58.0,5G NSA
1,EE,-1,-82.0,3
8,EE,5,-90.0,4
1578,EE,-1,-88.0,4
1,EE,0,-72.0,5 SA
43,EE,4,-86.0,5G NSA
1,EE,0,-98.0,2
2353,EE,0,-76.0,5G NSA
6,EE,6,-44.0,4
8,EE,1,-70.0,5G NSA
80,EE,0,-130.0,4
21,EE,1,-62.0,4
64,EE,6,-72.0,5G NSA
56,EE,3,-82.0,2
6,EE,5,-84.0,4
214,EE,6,-70.0,4
8750,EE,0,-112.0,5G NSA
1,EE,5,-90.0,2
14,EE,5,-92.0,4
1,EE,1,-110.0,
2,EE,4,-136.0,4
3,EE,0,-132.0,5G NSA
303,EE,-1,-72.0,4
2,EE,6,-56.0,5G NSA
1,EE,4,-98.0,2
55,EE,-1,-82.0,2
5854,EE,-1,-110.0,4
6,EE,1,-70.0,2
14,EE,6,-64.0,5G NSA
1,EE,4,-90.0,
635,EE,-1,-78.0,4
52,EE,1,-82.0,5G NSA
1,EE,5,-74.0,4
1,EE,-1,-52.0,3
40339,EE,0,-92.0,4
297,EE,4,-120.0,4
302,EE,6,-114.0,5G NSA
52,EE,4,-78.0,4
182,EE,6,-116.0,5G NSA
183,EE,0,-128.0,4
26,EE,0,-92.0,5 SA
2,EE,3,-72.0,4
1,EE,-1,-58.0,3
2,EE,3,-44.0,2
26457,EE,0,-86.0,4
2366,EE,0,-66.0,4
1,EE,1,-88.0,3
61,EE,4,-126.0,4
5,EE,5,-86.0,4
980,EE,0,-62.0,4
23,EE,0,-134.0,4
180,EE,6,-120.0,4
1,EE,4,-62.0,5G NSA
3226,EE,6,-104.0,4
7,EE,1,-82.0,2
4,EE,-1,-112.0,3
26,EE,-1,-74.0,5G NSA
7,EE,4,-72.0,5G NSA
13,EE,0,-86.0,5 SA
1,EE,0,-96.0,
1,EE,0,-66.0,5 SA
1,EE,4,-84.0,5 SA
201,EE,4,-92.0,4
664,EE,0,-124.0,4
3,EE,-1,-122.0,5G NSA
2,EE,-1,-80.0,3
8,EE,6,-128.0,4
2,EE,3,-66.0,4
2,EE,3,-114.0,2
6385,EE,0,-114.0,5G NSA
1,EE,4,-56.0,5G NSA
23,EE,4,-130.0,4
1,EE,-1,-100.0,5 SA
47610,EE,0,-112.0,4
1,EE,4,-60.0,4
1,EE,6,-94.0,5 SA
214,EE,1,-94.0,5G NSA
15,EE,0,-104.0,5 SA
1,EE,4,-80.0,2
1,EE,3,-14.0,2
458,EE,6,-92.0,5G NSA
3,EE,3,-44.0,4
2,EE,4,-44.0,4
21,EE,-1,-60.0,4
3169,EE,6,-102.0,4
5,EE,1,-86.0,2
44,EE,4,-128.0,4
550,EE,6,-94.0,5G NSA
1,EE,5,-84.0,2
1345,EE,1,-110.0,5G NSA
20,EE,-1,-44.0,4
27,EE,3,-132.0,4
18,EE,3,-104.0,2
5,EE,0,-80.0,
159,EE,-1,-94.0,5G NSA
1,EE,0,-74.0,
1,EE,6,-48.0,4
73,EE,-1,-88.0,2
22,EE,5,-100.0,4
10,EE,0,-70.0,
408,EE,6,-90.0,5G NSA
8,EE,-1,-114.0,
48,EE,-1,-80.0,5G NSA
4,EE,0,-112.0,5 SA
16,EE,0,-94.0,3
8101,EE,0,-90.0,5G NSA
1346,EE,6,-86.0,4
943,EE,3,-120.0,4
787,EE,1,-88.0,4
69,EE,-1,-86.0,2
62,EE,-1,-90.0,2
6,EE,4,-66.0,4
13918,EE,0,-102.0,5G NSA
27,EE,5,-114.0,4
5,EE,3,-78.0,4
1,EE,1,-118.0,5 SA
544,EE,3,-108.0,4
141,EE,4,-106.0,5G NSA
151,EE,4,-108.0,5G NSA
13,EE,0,-52.0,5G NSA
8,EE,1,-80.0,2
2384,EE,1,-124.0,4
22198,EE,0,-84.0,4
41,EE,-1,-74.0,2
3,EE,1,-134.0,5G NSA
857,EE,3,-110.0,4
5,EE,1,-106.0,2
21381,EE,0,-116.0,4
13456,EE,0,-100.0,5G NSA
2,EE,1,-128.0,5G NSA
30,EE,5,-106.0,4
13,EE,4,-76.0,5G NSA
2,EE,1,-106.0,5 SA
11,EE,-1,-112.0,2
7,EE,3,-84.0,4
1490,EE,1,-126.0,4
269,EE,-1,-106.0,5G NSA
42,EE,4,-116.0,5G NSA
1,EE,0,-102.0,
3,EE,6,-100.0,5 SA
1523,O2,6,-92.0,4
479,O2,-1,-82.0,3
1,O2,5,-108.0,5G NSA
1,O2,0,-62.0,2
39,O2,6,-80.0,3
6,O2,4,-78.0,5G NSA
3,O2,-1,-96.0,5 SA
20,O2,-1,-68.0,5G NSA
42853,O2,0,-100.0,4
11,O2,3,-78.0,4
6,O2,4,-126.0,4
4,O2,5,-86.0,3
57,O2,0,-112.0,5 SA
9,O2,0,-62.0,
140,O2,1,-78.0,3
4,O2,1,-82.0,
6,O2,-1,-100.0,5 SA
1,O2,-1,-88.0,
11,O2,1,-108.0,
2808,O2,0,-118.0,5G NSA
879,O2,-1,-80.0,4
132,O2,-1,-92.0,5G NSA
1116,O2,1,-122.0,4
30,O2,6,-56.0,4
18,O2,3,-96.0,2
5,O2,3,-82.0,2
6,O2,3,-92.0,2
32,O2,0,-78.0,5 SA
20,O2,-1,-112.0,
229,O2,3,-120.0,4
7,O2,4,-74.0,3
88,O2,0,-44.0,4
1,O2,6,-94.0,
2,O2,1,-60.0,5G NSA
60,O2,-1,-122.0,5G NSA
10,O2,-1,-106.0,
239,O2,-1,-72.0,3
1,O2,4,-112.0,
417,O2,3,-108.0,3
24,O2,3,-84.0,4
115,O2,6,-64.0,4
3,O2,0,-78.0,
71,O2,4,-98.0,5G NSA
2,O2,1,-84.0,2
3,O2,1,-134.0,5G NSA
41,O2,4,-92.0,5G NSA
9,O2,-1,-108.0,5 SA
3,O2,4,-130.0,5G NSA
3,O2,6,-44.0,4
96,O2,3,-122.0,4
7,O2,0,-70.0,
368,O2,1,-78.0,4
3,O2,-1,-118.0,5 SA
1,O2,3,-106.0,5G NSA
218,O2,0,-124.0,4
1,O2,6,-96.0,
1,O2,0,-80.0,2
109,O2,4,-84.0,4
1138,O2,-1,-100.0,3
51,O2,1,-62.0,4
54,O2,3,-68.0,3
2,O2,5,-96.0,3
212,O2,-1,-98.0,2
84,O2,3,-94.0,4
3,O2,6,-56.0,5G NSA
117,O2,-1,-90.0,5G NSA
29,O2,1,-106.0,5 SA
1,O2,-1,-84.0,5 SA
2,O2,3,-118.0,5G NSA
21,O2,1,-116.0,5 SA
536,O2,6,-76.0,4
1,O2,4,-66.0,5G NSA
1,O2,5,-80.0,5G NSA
4,O2,4,-58.0,4
102,O2,3,-78.0,3
241,O2,6,-90.0,5G NSA
36,O2,3,-52.0,2
9,O2,3,-78.0,2
12,O2,6,-60.0,5G NSA
26,O2,5,-98.0,4
1,O2,4,-102.0,2
1,O2,1,-66.0,5 SA
2,O2,0,-126.0,5 SA
